,KISUMU,83,246,587,90,147,39,336,89,28,148,2,118,107,5,4,2.1,227,2258
0,HOMA BAY,95,218,490,44,132,37,210,52,15,69,0,81,61,0,2,4,200,1710
1,MIGORI,92,158,389,37,53,36,89,34,15,49,12,64,53,1,4,0,188,1274
2,KISII,123,325,974,74,191,26,310,22,28,152,2,205,111,18,0,0,261,2822
3,NYAMIRA,133,148,488,52,64,32,113,11,10,69,0,83,32,1,0,0,115,1351
4,NAIROBI,224,509,1373,352,251,3,1154,338,187,515,6,206,871,4,18,11,664,6686
5,KAPU,0,0,6,0,2,0,12,1,0,5,0,2,7,6,0,0,1,42
6,RAILWAYS,1,4,10,2,10,0,73,4,0,5,1,13,11,0,0,0,14,148
7,TOTAL,3281,8182,22365,2456,4973,1964,11762,1798,1278,5743,123,4627,4004,96,75,31,8514,81272
